Date,Open,High,Low,Close,Adj Close,Volume
2011-09-20,1.725,1.73625,1.6875,1.6875,1.513668,3590400.0
2011-09-21,1.695,1.7125,1.6275,1.6375,1.468819,4501600.0
2011-09-22,1.55625,1.6,1.4825,1.52375,1.366786,5338400.0
2011-09-23,1.5175,1.54375,1.46125,1.5125,1.356695,6208000.0
2011-09-26,1.54875,1.55,1.5,1.5225,1.365665,3965600.0
2011-09-27,1.55625,1.575,1.52,1.56125,1.400423,3270400.0
2011-09-28,1.56,1.5625,1.52,1.5375,1.3791200000000001,2972000.0
2011-09-29,1.5325,1.54625,1.51875,1.51875,1.362301,3888000.0
2011-09-30,1.50875,1.50875,1.4375,1.4675,1.31633,7634400.0
2011-10-03,1.45625,1.47375,1.40125,1.4025,1.258026,4407200.0
2011-10-04,1.3875,1.4225,1.3825,1.39875,1.2546620000000002,3710400.0
2011-10-05,1.42375,1.45125,1.38375,1.43125,1.283815,2360000.0
2011-10-06,1.4625,1.4675,1.39875,1.45,1.300633,2756800.0
2011-10-07,1.45,1.47375,1.385,1.4,1.255784,3243200.0
2011-10-10,1.4125,1.45,1.41125,1.45,1.300633,3559200.0
2011-10-11,1.43875,1.46875,1.4125,1.45625,1.306239,4524000.0
2011-10-13,1.44125,1.4975,1.4275,1.4975,1.34324,5843200.0
2011-10-14,1.4875,1.53,1.47125,1.53,1.372392,5612800.0
2011-10-17,1.525,1.5275,1.48125,1.49375,1.339876,4191200.0
2011-10-18,1.525,1.5275,1.48125,1.49375,1.339876,4191200.0
2011-10-19,1.525,1.58625,1.515,1.55625,1.395938,7368000.0
2011-10-20,1.54875,1.5625,1.53,1.55875,1.398181,4603200.0
2011-10-21,1.55875,1.5775,1.54625,1.55875,1.398181,4386400.0
2011-10-24,1.565,1.5825,1.55875,1.5675,1.4060290000000002,3932000.0
2011-10-25,1.565,1.5825,1.55875,1.5675,1.4060290000000002,3932000.0
2011-10-26,1.56625,1.57625,1.515,1.5525,1.392574,3464000.0
2011-10-27,1.56875,1.575,1.5375,1.575,1.412757,5026400.0
2011-10-28,1.63125,1.6475,1.6,1.61875,1.452,8462400.0
2011-10-31,1.62375,1.68125,1.61125,1.675,1.502456,4533600.0
2011-11-01,1.605,1.625,1.5625,1.6,1.435181,2656800.0
2011-11-03,1.61875,1.64875,1.61875,1.64375,1.474424,4085600.0
2011-11-04,1.6425,1.655,1.59375,1.62375,1.456485,3130400.0
2011-11-07,1.64,1.68125,1.60375,1.65625,1.485637,6347200.0
2011-11-08,1.64625,1.6875,1.615,1.63125,1.4632120000000002,10498400.0
2011-11-09,1.60625,1.61375,1.56375,1.575,1.412757,6007200.0
2011-11-10,1.5775,1.6225,1.57,1.5875,1.423969,3008000.0
2011-11-11,1.5725,1.5725,1.44375,1.48125,1.3286639999999998,14832800.0
2011-11-14,1.485,1.49375,1.41625,1.42375,1.277087,8267200.0
2011-11-16,1.42375,1.42375,1.375,1.38125,1.2389649999999999,9675200.0
2011-11-17,1.39,1.415,1.37625,1.3875,1.2445709999999999,7719200.0
2011-11-18,1.4,1.41125,1.38875,1.395,1.251299,3747200.0
2011-11-21,1.39375,1.39375,1.3125,1.3125,1.177297,5280800.0
2011-11-22,1.325,1.3375,1.24875,1.24875,1.1201139999999998,7166400.0
2011-11-23,1.24625,1.2475,1.2025,1.23,1.1032959999999998,5364800.0
2011-11-24,1.23875,1.2725,1.23875,1.25,1.121235,4160000.0
2011-11-25,1.25,1.2675,1.2375,1.24625,1.117872,2963200.0
2011-11-28,1.27375,1.295,1.26875,1.2875,1.154873,3673600.0
2011-11-29,1.29125,1.29125,1.26625,1.2875,1.154873,1912000.0
2011-11-30,1.29125,1.36875,1.29125,1.3625,1.2221469999999999,17271200.0
2011-12-01,1.45,1.49,1.415,1.47375,1.3219370000000001,21301600.0
2011-12-02,1.4875,1.5075,1.41,1.43625,1.2883,9527200.0
2011-12-05,1.45,1.47125,1.395,1.4,1.255784,6386400.0
2011-12-06,1.3975,1.40375,1.3625,1.3625,1.2221469999999999,4663200.0
2011-12-07,1.3625,1.37375,1.33875,1.34375,1.205328,3118400.0
2011-12-08,1.35875,1.365,1.295,1.3,1.166085,2450400.0
2011-12-09,1.33125,1.3325,1.30375,1.31875,1.182903,2121600.0
2011-12-12,1.31875,1.31875,1.29375,1.31,1.175055,1792000.0
2011-12-13,1.31,1.31,1.27875,1.3,1.166085,2447200.0
2011-12-14,1.2825,1.28625,1.24375,1.24375,1.115629,5964800.0
2011-12-15,1.25625,1.27875,1.245,1.2625,1.132448,5258400.0
2011-12-16,1.2625,1.3125,1.26125,1.3125,1.177297,2765600.0
2011-12-19,1.31875,1.3275,1.26125,1.26875,1.1380540000000001,6236000.0
2011-12-20,1.27375,1.29875,1.255,1.29875,1.1649639999999999,4817600.0
2011-12-21,1.285,1.285,1.225,1.225,1.098811,4864000.0
2011-12-22,1.245,1.245,1.12875,1.13125,1.014718,13702400.0
2011-12-23,1.14375,1.175,1.115,1.1625,1.042749,8361600.0
2011-12-26,1.165,1.18625,1.16125,1.17625,1.055082,2283200.0
2011-12-27,1.18125,1.18625,1.15125,1.1575,1.0382639999999999,2156000.0
2011-12-28,1.1575,1.16125,1.12375,1.1575,1.0382639999999999,4520000.0
2011-12-29,1.1625,1.1925,1.135,1.1925,1.069659,3620800.0
2012-01-02,1.18625,1.18625,1.1625,1.1625,1.042749,2170400.0
2012-01-03,1.175,1.18125,1.155,1.155,1.036022,5846400.0
2012-01-04,1.15875,1.15875,1.1325,1.14375,1.02593,4752000.0
2012-01-05,1.145,1.145,1.13125,1.13375,1.016961,1756000.0
2012-01-06,1.135,1.165,1.11875,1.165,1.044991,4821600.0
2012-01-09,1.16375,1.16375,1.13375,1.15375,1.0349,3400000.0
2012-01-10,1.15375,1.1725,1.1375,1.1375,1.020324,4112800.0
2012-01-11,1.14875,1.15875,1.1375,1.15625,1.037143,4428800.0
2012-01-12,1.16125,1.16875,1.15625,1.16875,1.048355,7919200.0
2012-01-13,1.1675,1.1825,1.14375,1.1825,1.060689,4729600.0
2012-01-16,1.1825,1.1825,1.1825,1.1825,1.060689,0.0
2012-01-17,1.2,1.205,1.19,1.20375,1.07975,4594400.0
2012-01-18,1.20375,1.2075,1.19,1.2,1.076386,9408800.0
2012-01-19,1.2,1.2125,1.1875,1.20875,1.084235,3626400.0
2012-01-20,1.20125,1.2175,1.2,1.21625,1.090962,5860800.0
2012-01-23,1.21875,1.2225,1.20875,1.21875,1.093204,3072800.0
2012-01-24,1.2175,1.2175,1.2,1.2,1.076386,2473600.0
2012-01-26,1.2075,1.2625,1.2075,1.2625,1.132448,13584000.0
2012-01-27,1.26375,1.31,1.26375,1.2925,1.159357,7810400.0
2012-01-30,1.27125,1.2775,1.23875,1.25,1.121235,7180800.0
2012-01-31,1.26,1.27,1.24625,1.2525,1.123478,5528000.0
2012-02-01,1.27,1.3,1.265,1.2875,1.154873,6925600.0
2012-02-02,1.3025,1.325,1.29875,1.3125,1.177297,5283200.0
2012-02-03,1.3225,1.3625,1.21,1.2725,1.141418,39340000.0
2012-02-06,1.2775,1.2775,1.21125,1.21875,1.093204,17932800.0
2012-02-07,1.21875,1.245,1.21375,1.24125,1.1133870000000001,8970400.0
2012-02-08,1.24375,1.25625,1.2325,1.23375,1.106659,5325600.0
2012-02-09,1.2375,1.24125,1.2125,1.2375,1.110023,12284000.0
2012-02-10,1.22375,1.265,1.19375,1.24875,1.1201139999999998,8776800.0
2012-02-13,1.24875,1.24875,1.24875,1.24875,1.1201139999999998,0.0
2012-02-14,1.2425,1.2575,1.2325,1.23625,1.108902,6760800.0
2012-02-15,1.2375,1.28625,1.2375,1.275,1.1436600000000001,8322400.0
2012-02-16,1.27125,1.28125,1.2575,1.2575,1.1279629999999998,5928000.0
2012-02-17,1.275,1.28125,1.26,1.275,1.1436600000000001,7252800.0
2012-02-23,1.31875,1.39875,1.30375,1.39375,1.250178,16315200.0
2012-02-24,1.4,1.5075,1.4,1.4625,1.3118450000000001,25958400.0
2012-02-27,1.45,1.4775,1.4,1.46875,1.317451,7408000.0
2012-02-28,1.46875,1.47125,1.43875,1.46625,1.315209,4336800.0
2012-02-29,1.4625,1.485,1.45,1.48125,1.3286639999999998,4057600.0
2012-03-01,1.475,1.49,1.4625,1.47125,1.3196940000000001,3006400.0
2012-03-02,1.4875,1.51875,1.47625,1.49625,1.342119,4960000.0
2012-03-05,1.4875,1.50125,1.4425,1.475,1.323058,3243200.0
2012-03-06,1.44875,1.46125,1.39,1.45625,1.306239,3610400.0
2012-03-07,1.44125,1.5,1.44125,1.4975,1.34324,7727200.0
2012-03-08,1.53125,1.59875,1.53125,1.575,1.412757,16608800.0
2012-03-09,1.575,1.6075,1.53625,1.54,1.381362,9823200.0
2012-03-12,1.54,1.54625,1.50125,1.50625,1.351089,5822400.0
2012-03-13,1.525,1.545,1.50625,1.50625,1.351089,7000800.0
2012-03-14,1.51375,1.5225,1.45375,1.4875,1.33427,6692800.0
2012-03-15,1.46875,1.5,1.45125,1.45625,1.306239,2205600.0
2012-03-16,1.45625,1.49125,1.4375,1.4375,1.289421,3340000.0
2012-03-19,1.4375,1.4375,1.4375,1.4375,1.289421,0.0
2012-03-20,1.4325,1.4575,1.40875,1.45,1.300633,2366400.0
2012-03-21,1.45,1.45625,1.43875,1.4475,1.298391,3747200.0
2012-03-22,1.45,1.45625,1.43875,1.4475,1.298391,3747200.0
2012-03-23,1.42375,1.49875,1.39625,1.4925,1.338755,21008800.0
2012-03-26,1.49875,1.535,1.4975,1.52625,1.3690280000000001,5691200.0
2012-03-27,1.5275,1.56625,1.485,1.4875,1.33427,6577600.0
2012-03-28,1.49,1.49875,1.435,1.46,1.309603,5600800.0
2012-03-29,1.45875,1.46,1.41,1.4525,1.302876,6555200.0
2012-03-30,1.465,1.5125,1.44125,1.495,1.340998,4368000.0
2012-04-02,1.515,1.575,1.4875,1.5425,1.383605,6324000.0
2012-04-03,1.5375,1.5625,1.5025,1.55,1.390332,4120800.0
2012-04-04,1.515,1.57125,1.515,1.54375,1.3847260000000001,2072800.0
2012-04-05,1.5375,1.56,1.5025,1.5025,1.347725,2584800.0
2012-04-09,1.50375,1.50375,1.44875,1.4575,1.30736,4020000.0
2012-04-10,1.4825,1.4825,1.42,1.47375,1.3219370000000001,2696800.0
2012-04-11,1.49875,1.49875,1.4375,1.44875,1.299512,2777600.0
2012-04-12,1.45625,1.52125,1.45625,1.51875,1.362301,2341600.0
2012-04-13,1.5175,1.5575,1.48875,1.53375,1.375756,1723200.0
2012-04-16,1.55875,1.5625,1.5325,1.5625,1.4015440000000001,4560000.0
2012-04-17,1.56875,1.59375,1.5525,1.575,1.412757,3533600.0
2012-04-18,1.56875,1.56875,1.5075,1.565,1.4037870000000001,4106400.0
2012-04-19,1.56875,1.60125,1.525,1.54,1.381362,4540800.0
2012-04-20,1.54125,1.55625,1.4775,1.49125,1.337634,3257600.0
2012-04-23,1.48125,1.48125,1.42,1.4375,1.289421,4722400.0
2012-04-24,1.4375,1.45,1.42125,1.4225,1.275966,2822400.0
2012-04-25,1.4325,1.465,1.37625,1.425,1.278208,3893600.0
2012-04-26,1.425,1.425,1.36375,1.375,1.233359,4248000.0
2012-04-27,1.37875,1.41875,1.3675,1.41875,1.272602,3284000.0
2012-04-30,1.4175,1.4425,1.4,1.4225,1.275966,2381600.0
2012-05-02,1.4175,1.4425,1.4,1.4225,1.277634,2381600.0
2012-05-03,1.46125,1.51875,1.46,1.50875,1.3551,4317600.0
2012-05-04,1.51375,1.5625,1.48875,1.52375,1.368573,5523200.0
2012-05-07,1.48875,1.57125,1.48875,1.5625,1.403376,3600000.0
2012-05-08,1.52625,1.54875,1.50375,1.5375,1.380922,1297600.0
2012-05-09,1.5225,1.56,1.49625,1.55625,1.3977629999999999,2964000.0
2012-05-10,1.56125,1.5625,1.53375,1.54375,1.386536,1162400.0
2012-05-11,1.55125,1.55125,1.4825,1.50375,1.350609,2684000.0
2012-05-14,1.4875,1.4875,1.415,1.425,1.279879,4381600.0
2012-05-15,1.4125,1.4125,1.2525,1.28125,1.1507690000000002,11539200.0
2012-05-16,1.28125,1.28125,1.28125,1.28125,1.1507690000000002,0.0
2012-05-17,1.24,1.27,1.2075,1.2075,1.08453,2204000.0
2012-05-18,1.225,1.2325,1.11,1.12375,1.009308,10579200.0
2012-05-21,1.12375,1.12375,1.12375,1.12375,1.009308,0.0
2012-05-22,1.15,1.18125,1.12875,1.13125,1.016045,7276000.0
2012-05-23,1.125,1.145,1.075,1.14375,1.027272,4623200.0
2012-05-24,1.1525,1.15375,1.07,1.0875,0.97675,3818400.0
2012-05-25,1.0775,1.1575,1.0775,1.1475,1.03064,5344800.0
2012-05-28,1.1475,1.2125,1.1475,1.21,1.086775,5242400.0
2012-05-29,1.19375,1.23375,1.17625,1.20625,1.083407,2533600.0
2012-05-30,1.18,1.20375,1.155,1.18,1.0598299999999998,2408800.0
2012-05-31,1.1625,1.19875,1.13625,1.16625,1.04748,4571200.0
2012-06-01,1.1425,1.15625,1.1125,1.125,1.0104309999999999,2245600.0
2012-06-04,1.13125,1.15375,1.12,1.12,1.00594,2826400.0
2012-06-05,1.1375,1.14375,1.1025,1.1125,0.9992040000000001,4338400.0
2012-06-06,1.11625,1.1525,1.11625,1.1375,1.021658,2270400.0
2012-06-08,1.13125,1.15375,1.12625,1.1425,1.026149,1738400.0
2012-06-11,1.15625,1.17875,1.1475,1.17875,1.058707,5231200.0
2012-06-12,1.1775,1.22875,1.17625,1.22875,1.103615,1988000.0
2012-06-13,1.2275,1.2775,1.21,1.2275,1.102492,2081600.0
2012-06-14,1.21875,1.24875,1.21875,1.2375,1.111474,1252000.0
2012-06-15,1.25125,1.25625,1.215,1.25625,1.128315,1920000.0
2012-06-18,1.25625,1.25625,1.25625,1.25625,1.128315,0.0
2012-06-19,1.2625,1.2775,1.24375,1.2775,1.1474010000000001,1847200.0
2012-06-20,1.27875,1.28125,1.22625,1.24875,1.121578,2226400.0
2012-06-21,1.23625,1.24,1.20125,1.2025,1.080039,789600.0
2012-06-22,1.235,1.2625,1.19375,1.2025,1.080039,2820800.0
2012-06-25,1.19875,1.21875,1.1625,1.19375,1.07218,2723200.0
2012-06-26,1.2075,1.21875,1.15,1.15,1.032885,3644000.0
2012-06-27,1.1625,1.1875,1.1125,1.1125,0.9992040000000001,2328800.0
2012-06-28,1.11875,1.12875,1.09125,1.1125,0.9992040000000001,3381600.0
2012-06-29,1.145,1.18125,1.1375,1.175,1.055339,2820800.0
2012-07-02,1.18125,1.18625,1.15625,1.17125,1.051971,1455200.0
2012-07-03,1.1575,1.21375,1.14375,1.20625,1.083407,2724000.0
2012-07-04,1.2,1.21875,1.185,1.2125,1.08902,864800.0
2012-07-05,1.20125,1.2175,1.18,1.19375,1.07218,1565600.0
2012-07-06,1.175,1.2075,1.16875,1.2,1.077793,1721600.0
2012-07-10,1.1975,1.21375,1.16875,1.175,1.055339,966400.0
2012-07-11,1.17125,1.175,1.11375,1.135,1.019413,1493600.0
2012-07-12,1.125,1.15375,1.1075,1.1525,1.0351299999999999,1097600.0
2012-07-13,1.15125,1.18,1.15,1.17625,1.056462,1148000.0
2012-07-16,1.17625,1.17625,1.17625,1.17625,1.056462,0.0
2012-07-17,1.14375,1.1575,1.12625,1.145,1.028394,2384800.0
2012-07-18,1.145,1.1725,1.1425,1.16875,1.049726,992000.0
2012-07-19,1.17,1.225,1.1625,1.21625,1.092388,9841600.0
2012-07-20,1.21125,1.225,1.19375,1.2175,1.0935110000000001,1370400.0
2012-07-23,1.1875,1.21125,1.16,1.20625,1.083407,1675200.0
2012-07-24,1.1925,1.19375,1.14125,1.155,1.037376,1570400.0
2012-07-25,1.15875,1.16875,1.11875,1.15,1.032885,1738400.0
2012-07-26,1.16375,1.21125,1.14375,1.205,1.082284,2078400.0
2012-07-27,1.20625,1.25875,1.19125,1.24375,1.1170879999999999,2916000.0
2012-07-30,1.24875,1.28125,1.23625,1.26125,1.132806,1462400.0
2012-07-31,1.26125,1.2975,1.25375,1.28125,1.1507690000000002,1780000.0
2012-08-01,1.28,1.33375,1.25125,1.315,1.181082,3203200.0
2012-08-02,1.3125,1.3125,1.2925,1.3075,1.174345,2424800.0
2012-08-03,1.28875,1.335,1.28875,1.33,1.1945540000000001,1927200.0
2012-08-06,1.32625,1.4,1.315,1.39375,1.2518120000000001,5728800.0
2012-08-07,1.39,1.43125,1.35,1.35375,1.215885,4310400.0
2012-08-08,1.35375,1.35375,1.35375,1.35375,1.215885,0.0
2012-08-09,1.32875,1.3525,1.29125,1.3475,1.210272,3124000.0
2012-08-10,1.32875,1.3525,1.29125,1.3475,1.210272,3124000.0
2012-08-13,1.34375,1.34375,1.3,1.3125,1.178836,1115200.0
2012-08-14,1.35125,1.39875,1.3525,1.395,1.2529350000000001,7850400.0
2012-08-15,1.38,1.38125,1.365,1.37375,1.233849,1521600.0
2012-08-16,1.37625,1.39375,1.34375,1.36875,1.229358,6295200.0
2012-08-17,1.36625,1.38625,1.36,1.38625,1.245076,2819200.0
2012-08-20,1.37375,1.39,1.345,1.375,1.2349709999999998,1544800.0
2012-08-21,1.37,1.38375,1.3475,1.3525,1.2147629999999998,1927200.0
2012-08-22,1.3525,1.38125,1.33875,1.34625,1.209149,2335200.0
2012-08-23,1.3525,1.3725,1.3325,1.3475,1.210272,1611200.0
2012-08-24,1.3475,1.4,1.3475,1.3875,1.246198,4513600.0
2012-08-27,1.3875,1.4575,1.3875,1.44375,1.29672,5458400.0
2012-08-28,1.44875,1.46875,1.44375,1.4625,1.31356,1582400.0
2012-08-29,1.4625,1.4675,1.3625,1.39375,1.2518120000000001,3825600.0
2012-08-30,1.395,1.395,1.35125,1.36875,1.229358,1760000.0
2012-08-31,1.39,1.41875,1.3575,1.4125,1.2686520000000001,4215200.0
2012-09-03,1.4125,1.42,1.3575,1.4125,1.2686520000000001,4095200.0
2012-09-04,1.4125,1.445,1.39875,1.44,1.293352,2441600.0
2012-09-05,1.4375,1.4825,1.3575,1.45125,1.303456,2596000.0
2012-09-06,1.44375,1.54625,1.44375,1.5325,1.3764319999999999,6724800.0
2012-09-10,1.53625,1.56875,1.515,1.5625,1.403376,6563200.0
2012-09-11,1.56875,1.61125,1.55,1.58125,1.420217,2525600.0
2012-09-12,1.59875,1.61875,1.55,1.605,1.441548,7438400.0
2012-09-13,1.605,1.64875,1.5825,1.6475,1.4797200000000001,6860800.0
2012-09-14,1.62375,1.65625,1.5825,1.6075,1.443794,3477600.0
2012-09-17,1.6125,1.65,1.57,1.645,1.477475,1846400.0
2012-09-18,1.615,1.61875,1.6,1.60125,1.43818,5170400.0
2012-09-19,1.625,1.625,1.58625,1.61625,1.451653,1839200.0
2012-09-20,1.6125,1.64875,1.58625,1.625,1.459511,5891200.0
2012-09-21,1.63125,1.655,1.61,1.63125,1.465125,2396000.0
2012-09-24,1.615,1.64375,1.60125,1.625,1.459511,2055200.0
2012-09-25,1.64375,1.6475,1.61125,1.64,1.472984,1982400.0
2012-09-26,1.6425,1.6425,1.51625,1.59375,1.4314440000000002,6091200.0
2012-09-27,1.59375,1.595,1.5275,1.5725,1.412358,2251200.0
2012-09-28,1.59625,1.59625,1.50375,1.53,1.3741860000000001,4111200.0
2012-10-01,1.5175,1.56,1.50625,1.525,1.369695,2240800.0
2012-10-02,1.515,1.52875,1.4625,1.50125,1.348364,4932800.0
2012-10-03,1.5,1.5,1.46375,1.47625,1.3259100000000001,2842400.0
2012-10-04,1.49,1.575,1.4825,1.5625,1.403376,4820000.0
2012-10-05,1.5625,1.62375,1.55125,1.60625,1.4426709999999998,3514400.0
2012-10-08,1.595,1.60125,1.55625,1.565,1.405622,2806400.0
2012-10-09,1.5525,1.5925,1.52875,1.53,1.3741860000000001,2846400.0
2012-10-10,1.54,1.625,1.53875,1.625,1.459511,4019200.0
2012-10-11,1.6125,1.625,1.5775,1.61,1.4460389999999999,2254400.0
2012-10-15,1.61875,1.64,1.61125,1.625,1.459511,2039200.0
2012-10-16,1.62,1.62625,1.59125,1.60875,1.444916,1828800.0
2012-10-17,1.60125,1.60125,1.56625,1.58,1.419094,3184800.0
2012-10-18,1.56875,1.58,1.5525,1.5625,1.403376,1096000.0
2012-10-19,1.55125,1.5625,1.50375,1.525,1.369695,2452800.0
2012-10-22,1.525,1.57625,1.4975,1.55125,1.3932719999999998,2438400.0
2012-10-23,1.5325,1.53375,1.50125,1.52,1.365205,2329600.0
2012-10-24,1.525,1.53,1.50375,1.515,1.360714,2399200.0
2012-10-25,1.50875,1.51375,1.4475,1.48375,1.332646,2645600.0
2012-10-26,1.485,1.485,1.42125,1.42625,1.281002,2010400.0
2012-10-29,1.45875,1.45875,1.4225,1.42625,1.281002,1464000.0
2012-10-30,1.4325,1.44875,1.39,1.4125,1.2686520000000001,2496000.0
2012-10-31,1.39375,1.43375,1.375,1.41375,1.269775,2878400.0
2012-11-01,1.41,1.45125,1.38875,1.4375,1.2911059999999999,3957600.0
2012-11-05,1.455,1.47625,1.4375,1.4625,1.31356,2808000.0
2012-11-06,1.475,1.475,1.43125,1.47125,1.3214190000000001,4277600.0
2012-11-07,1.47125,1.47125,1.4225,1.42625,1.281002,4125600.0
2012-11-08,1.42625,1.45,1.40375,1.425,1.279879,3248000.0
2012-11-09,1.4125,1.41875,1.38875,1.39875,1.256302,2012800.0
2012-11-12,1.38875,1.4,1.3375,1.35625,1.2181309999999999,3472000.0
2012-11-13,1.325,1.36,1.28875,1.3375,1.20129,6101600.0
2012-11-14,1.33625,1.36,1.325,1.335,1.1990450000000001,3251200.0
2012-11-16,1.345,1.3525,1.31875,1.3225,1.187818,1977600.0
2012-11-19,1.32875,1.34125,1.30375,1.3125,1.178836,1604000.0
2012-11-21,1.3125,1.3575,1.30125,1.31375,1.179959,3308800.0
2012-11-22,1.33625,1.34375,1.305,1.30625,1.173223,1516000.0
2012-11-23,1.3075,1.35625,1.2975,1.3375,1.20129,2292800.0
2012-11-26,1.335,1.35625,1.3125,1.3525,1.2147629999999998,1896800.0
2012-11-27,1.35875,1.36,1.32625,1.33375,1.197922,2656800.0
2012-11-28,1.32125,1.32625,1.30625,1.3125,1.178836,1953600.0
2012-11-29,1.32375,1.40625,1.31625,1.38125,1.240585,3516800.0
2012-11-30,1.40625,1.4175,1.3725,1.40625,1.263039,3202400.0
2012-12-03,1.425,1.45,1.40625,1.43375,1.2877379999999998,4736000.0
2012-12-04,1.43625,1.46,1.40875,1.4225,1.277634,2968800.0
2012-12-05,1.42625,1.43125,1.365,1.375,1.2349709999999998,2879200.0
2012-12-06,1.4,1.41875,1.36625,1.39125,1.249566,3523200.0
2012-12-07,1.3825,1.43125,1.375,1.425,1.279879,2413600.0
2012-12-10,1.42875,1.44875,1.40375,1.4325,1.286616,2012800.0
2012-12-11,1.42,1.44375,1.38125,1.41875,1.274266,3388800.0
2012-12-12,1.4,1.4175,1.3875,1.41375,1.269775,2759200.0
2012-12-13,1.40875,1.4375,1.39875,1.4125,1.2686520000000001,3554400.0
2012-12-14,1.41,1.50375,1.4025,1.49375,1.341628,6674400.0
2012-12-17,1.5,1.535,1.4725,1.515,1.360714,4498400.0
2012-12-18,1.50875,1.5425,1.50875,1.51625,1.3618370000000002,3368000.0
2012-12-19,1.5175,1.52375,1.5,1.5025,1.349487,1615200.0
2012-12-20,1.48875,1.5675,1.48875,1.54125,1.38429,6588000.0
2012-12-21,1.4875,1.5375,1.4875,1.50125,1.348364,2854400.0
2012-12-26,1.4925,1.56,1.49125,1.5525,1.394395,1900800.0
2012-12-27,1.5475,1.5525,1.51,1.525,1.369695,2816800.0
2012-12-28,1.50625,1.5375,1.50625,1.51875,1.364082,5172000.0
2013-01-02,1.5425,1.61,1.54125,1.60625,1.4426709999999998,5905600.0
2013-01-03,1.59875,1.71,1.59625,1.6725,1.502174,7694400.0
2013-01-04,1.68125,1.69,1.63875,1.6625,1.493192,4439200.0
2013-01-07,1.6375,1.6525,1.595,1.62375,1.458389,5777600.0
2013-01-08,1.625,1.64375,1.59125,1.6125,1.448284,6986400.0
2013-01-09,1.6125,1.63625,1.585,1.5875,1.42583,5112800.0
2013-01-10,1.59375,1.62375,1.58625,1.60625,1.4426709999999998,8439200.0
2013-01-11,1.61625,1.61625,1.57125,1.57625,1.415726,7252000.0
2013-01-14,1.60625,1.63875,1.57875,1.62,1.455021,4746400.0
2013-01-15,1.60625,1.6425,1.57875,1.61875,1.453898,1781600.0
2013-01-16,1.61875,1.62125,1.57125,1.5875,1.42583,2672800.0
2013-01-17,1.58125,1.60625,1.55,1.55,1.392149,6784000.0
2013-01-18,1.5475,1.5575,1.505,1.5275,1.371941,10298400.0
2013-01-21,1.52875,1.535,1.48375,1.51875,1.364082,3346400.0
2013-01-22,1.5125,1.52,1.47875,1.48375,1.332646,3812000.0
2013-01-23,1.5125,1.52,1.45875,1.47,1.3202969999999998,10518400.0
2013-01-24,1.47375,1.49875,1.41875,1.4375,1.2911059999999999,13688800.0
2013-01-28,1.445,1.48,1.43625,1.46875,1.319174,3128800.0
2013-01-29,1.49,1.52,1.465,1.5025,1.349487,6894400.0
2013-01-30,1.5025,1.51125,1.475,1.475,1.3247870000000002,5864000.0
2013-01-31,1.47875,1.50625,1.42625,1.5,1.347241,6257600.0
2013-02-01,1.5,1.60625,1.4975,1.57,1.410113,7494400.0
2013-02-04,1.545,1.605,1.545,1.57375,1.413481,5372800.0
2013-02-05,1.56625,1.59125,1.46875,1.48,1.329278,12672800.0
2013-02-06,1.48125,1.48625,1.4225,1.435,1.288861,5644000.0
2013-02-07,1.43375,1.47625,1.42375,1.4275,1.282125,8097600.0
2013-02-08,1.45,1.4575,1.39625,1.4125,1.2686520000000001,2946400.0
2013-02-13,1.41375,1.43375,1.38,1.39125,1.249566,2718400.0
2013-02-14,1.38,1.41625,1.38,1.4075,1.264161,1976800.0
2013-02-15,1.38875,1.4125,1.36375,1.36375,1.224867,3442400.0
2013-02-18,1.3625,1.39,1.32375,1.33125,1.195677,3261600.0
2013-02-19,1.33625,1.39375,1.32875,1.375,1.2349709999999998,2536000.0
2013-02-20,1.39375,1.39375,1.3,1.32875,1.193431,6337600.0
2013-02-21,1.3475,1.3575,1.31375,1.34375,1.206904,4977600.0
2013-02-22,1.35,1.37125,1.32625,1.34875,1.211394,2871200.0
2013-02-25,1.355,1.36875,1.325,1.32875,1.193431,4463200.0
2013-02-26,1.3225,1.33375,1.31375,1.31625,1.182204,2196000.0
2013-02-27,1.3125,1.33,1.275,1.285,1.1541370000000002,5632000.0
2013-02-28,1.30125,1.30125,1.2375,1.2675,1.138419,41568800.0
2013-03-01,1.25,1.2525,1.235,1.24375,1.1170879999999999,5840800.0
2013-03-04,1.245,1.2475,1.17625,1.18375,1.0631979999999999,10284000.0
2013-03-05,1.20875,1.25125,1.18375,1.2125,1.08902,7205600.0
2013-03-06,1.23125,1.235,1.2025,1.21875,1.094634,3674400.0
2013-03-07,1.22,1.23375,1.16875,1.1875,1.066566,9188000.0
2013-03-08,1.1925,1.1975,1.1725,1.17625,1.056462,3751200.0
2013-03-11,1.18375,1.21875,1.17875,1.205,1.082284,3119200.0
2013-03-12,1.2125,1.2425,1.2125,1.23125,1.105861,4880800.0
2013-03-13,1.2275,1.23125,1.17375,1.1775,1.057585,6448800.0
2013-03-14,1.1825,1.21,1.17875,1.195,1.073302,3594400.0
2013-03-15,1.20375,1.20375,1.14625,1.17375,1.054217,3991200.0
2013-03-18,1.175,1.185,1.14625,1.15125,1.034008,3501600.0
2013-03-19,1.175,1.185,1.1375,1.14375,1.027272,1982400.0
2013-03-20,1.1525,1.1525,1.1375,1.14,1.023903,1897600.0
2013-03-21,1.145,1.1575,1.1225,1.1575,1.039621,4271200.0
